time,Vn014

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

1.690499999488538e-009,0.000000e+000

1.935406251022924e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.682828123465613e-009,0.000000e+000

2.878140623465613e-009,0.000000e+000

3.171109373465613e-009,0.000000e+000

3.464078123465612e-009,0.000000e+000

4.147671873465612e-009,0.000000e+000

7.370328123465608e-009,0.000000e+000

1.518282812346566e-008,0.000000e+000

2.006699218750001e-008,0.000000e+000

2.092480468750002e-008,0.000000e+000

2.190136718750001e-008,0.000000e+000

2.346386718750000e-008,1.493832e-005

2.444042968749999e-008,9.058652e-005

2.590527343749997e-008,3.118874e-004

2.649121093749997e-008,4.183092e-004

2.834667968749995e-008,8.141644e-004

3.029980468749995e-008,1.323803e-003

3.244824218750000e-008,1.988878e-003

3.479199218750006e-008,2.832411e-003

3.742871093750012e-008,3.919776e-003

4.035839843750019e-008,5.288595e-003

4.240917968750024e-008,6.254071e-003

4.367871093750027e-008,6.756454e-003

4.387402343750028e-008,6.831533e-003

4.406933593750028e-008,6.906233e-003

4.436230468750029e-008,7.017577e-003

4.485058593750030e-008,7.201289e-003

4.533886718750031e-008,7.382703e-003

4.592480468750033e-008,7.597413e-003

4.621777343750033e-008,7.703564e-003

4.924511718750041e-008,8.755203e-003

5.334667968750051e-008,1.005759e-002

5.578808593750057e-008,1.077188e-002

6.076855468750069e-008,1.210265e-002

6.184277343750071e-008,1.236914e-002

6.233105468750073e-008,1.248800e-002

6.330761718750075e-008,1.272158e-002

6.408886718750077e-008,1.290454e-002

6.858105468750088e-008,1.389268e-002

7.346386718750100e-008,1.485289e-002

8.000683593750116e-008,1.597405e-002

8.508496093750128e-008,1.672676e-002

9.651074218750156e-008,1.809353e-002

9.990234375000001e-008,1.842206e-002

1.000000000000000e-007,1.843105e-002

